,obs_start_dt,release_dt,value
0,1990-01-02,2010-11-22,17.24
1,1990-01-03,2010-11-22,18.19
2,1990-01-04,2010-11-22,19.22
3,1990-01-05,2010-11-22,20.11
4,1990-01-08,2010-11-22,20.26
5,1990-01-09,2010-11-22,22.2
6,1990-01-10,2010-11-22,22.44
7,1990-01-11,2010-11-22,20.05
8,1990-01-12,2010-11-22,24.64
9,1990-01-15,2010-11-22,26.34
10,1990-01-16,2010-11-22,24.18
11,1990-01-17,2010-11-22,24.16
12,1990-01-18,2010-11-22,24.34
13,1990-01-19,2010-11-22,22.5
14,1990-01-22,2010-11-22,26.7
15,1990-01-23,2010-11-22,24.72
16,1990-01-24,2010-11-22,25.39
17,1990-01-25,2010-11-22,25.63
18,1990-01-26,2010-11-22,26.28
19,1990-01-29,2010-11-22,26.44
20,1990-01-30,2010-11-22,27.25
21,1990-01-31,2010-11-22,25.36
22,1990-02-01,2010-11-22,24.87
23,1990-02-02,2010-11-22,24.32
24,1990-02-05,2010-11-22,24.54
25,1990-02-06,2010-11-22,24.69
26,1990-02-07,2010-11-22,24.29
27,1990-02-08,2010-11-22,23.77
28,1990-02-09,2010-11-22,23.69
29,1990-02-12,2010-11-22,24.38
30,1990-02-13,2010-11-22,23.76
31,1990-02-14,2010-11-22,22.05
32,1990-02-15,2010-11-22,19.71
33,1990-02-16,2010-11-22,20.78
34,1990-02-19,2014-12-03,
35,1990-02-20,2010-11-22,22.78
36,1990-02-21,2010-11-22,23.89
37,1990-02-22,2010-11-22,22.54
38,1990-02-23,2010-11-22,23.69
39,1990-02-26,2010-11-22,23.56
40,1990-02-27,2010-11-22,22.69
41,1990-02-28,2010-11-22,21.99
42,1990-03-01,2010-11-22,21.9
43,1990-03-02,2010-11-22,21.34
44,1990-03-05,2010-11-22,22.03
45,1990-03-06,2010-11-22,20.55
46,1990-03-07,2010-11-22,19.1
47,1990-03-08,2010-11-22,19.74
48,1990-03-09,2010-11-22,20.3
49,1990-03-12,2010-11-22,20.07
50,1990-03-13,2010-11-22,21.05
51,1990-03-14,2010-11-22,19.65
52,1990-03-15,2010-11-22,18.81
53,1990-03-16,2010-11-22,17.62
54,1990-03-19,2010-11-22,18.29
55,1990-03-20,2010-11-22,19.06
56,1990-03-21,2010-11-22,20.1
57,1990-03-22,2010-11-22,22.74
58,1990-03-23,2010-11-22,20.46
59,1990-03-26,2010-11-22,19.59
60,1990-03-27,2010-11-22,21.01
61,1990-03-28,2010-11-22,19.77
62,1990-03-29,2010-11-22,18.46
63,1990-03-30,2010-11-22,19.73
64,1990-04-02,2010-11-22,22.84
65,1990-04-03,2010-11-22,20.44
66,1990-04-04,2010-11-22,22.03
67,1990-04-05,2010-11-22,21.21
68,1990-04-06,2010-11-22,21.76
69,1990-04-09,2010-11-22,22.3
70,1990-04-10,2010-11-22,21.69
71,1990-04-11,2010-11-22,17.73
72,1990-04-12,2010-11-22,19.8
73,1990-04-13,2014-12-03,
74,1990-04-16,2010-11-22,20.75
75,1990-04-17,2010-11-22,20.38
76,1990-04-18,2010-11-22,22.67
77,1990-04-19,2010-11-22,22.46
78,1990-04-20,2010-11-22,23.33
79,1990-04-23,2010-11-22,24.16
80,1990-04-24,2010-11-22,21.7
81,1990-04-25,2010-11-22,20.86
82,1990-04-26,2010-11-22,20.25
83,1990-04-27,2010-11-22,22.19
84,1990-04-30,2010-11-22,19.52
85,1990-05-01,2010-11-22,18.43
86,1990-05-02,2010-11-22,19.32
87,1990-05-03,2010-11-22,17.81
88,1990-05-04,2010-11-22,17.28
89,1990-05-07,2010-11-22,17.65
90,1990-05-08,2010-11-22,18.49
91,1990-05-09,2010-11-22,18.64
92,1990-05-10,2010-11-22,18.59
93,1990-05-11,2010-11-22,19.81
94,1990-05-14,2010-11-22,20.14
95,1990-05-15,2010-11-22,19.49
96,1990-05-16,2010-11-22,17.71
97,1990-05-17,2010-11-22,17.27
98,1990-05-18,2010-11-22,17.2
99,1990-05-21,2010-11-22,16.72
100,1990-05-22,2010-11-22,17.84
101,1990-05-23,2010-11-22,17.18
102,1990-05-24,2010-11-22,17.7
103,1990-05-25,2010-11-22,17.32
104,1990-05-28,2014-12-03,
105,1990-05-29,2010-11-22,18.75
106,1990-05-30,2010-11-22,17.44
107,1990-05-31,2010-11-22,17.37
108,1990-06-01,2010-11-22,17.09
109,1990-06-04,2010-11-22,18.39
110,1990-06-05,2010-11-22,18.97
111,1990-06-06,2010-11-22,17.42
112,1990-06-07,2010-11-22,16.88
113,1990-06-08,2010-11-22,17.58
114,1990-06-11,2010-11-22,16.34
115,1990-06-12,2010-11-22,16.6
116,1990-06-13,2010-11-22,17.38
117,1990-06-14,2010-11-22,17.4
118,1990-06-15,2010-11-22,15.9
119,1990-06-18,2010-11-22,17.71
120,1990-06-19,2010-11-22,15.23
121,1990-06-20,2010-11-22,15.27
122,1990-06-21,2010-11-22,14.72
123,1990-06-22,2010-11-22,19.36
124,1990-06-25,2010-11-22,17.06
125,1990-06-26,2010-11-22,16.29
126,1990-06-27,2010-11-22,16.0
127,1990-06-28,2010-11-22,16.18
128,1990-06-29,2010-11-22,15.5
129,1990-07-02,2010-11-22,16.26
130,1990-07-03,2010-11-22,16.11
131,1990-07-04,2014-12-03,
132,1990-07-05,2010-11-22,17.25
133,1990-07-06,2010-11-22,16.41
134,1990-07-09,2010-11-22,16.66
135,1990-07-10,2010-11-22,16.92
136,1990-07-11,2010-11-22,16.68
137,1990-07-12,2010-11-22,17.06
138,1990-07-13,2010-11-22,17.09
139,1990-07-16,2010-11-22,16.75
140,1990-07-17,2010-11-22,16.66
141,1990-07-18,2010-11-22,18.9
142,1990-07-19,2010-11-22,18.56
143,1990-07-20,2010-11-22,15.63
144,1990-07-23,2010-11-22,23.68
145,1990-07-24,2010-11-22,21.79
146,1990-07-25,2010-11-22,20.19
147,1990-07-26,2010-11-22,20.26
148,1990-07-27,2010-11-22,21.12
149,1990-07-30,2010-11-22,21.16
150,1990-07-31,2010-11-22,21.11
151,1990-08-01,2010-11-22,21.64
152,1990-08-02,2010-11-22,20.43
153,1990-08-03,2010-11-22,28.74
154,1990-08-06,2010-11-22,35.91
155,1990-08-07,2010-11-22,32.75
156,1990-08-08,2010-11-22,28.27
157,1990-08-09,2010-11-22,24.39
158,1990-08-10,2010-11-22,25.75
159,1990-08-13,2010-11-22,25.74
160,1990-08-14,2010-11-22,24.18
161,1990-08-15,2010-11-22,23.31
162,1990-08-16,2010-11-22,27.16
163,1990-08-17,2010-11-22,27.53
164,1990-08-20,2010-11-22,26.46
165,1990-08-21,2010-11-22,28.9
166,1990-08-22,2010-11-22,30.55
167,1990-08-23,2010-11-22,36.47
168,1990-08-24,2010-11-22,33.93
169,1990-08-27,2010-11-22,29.63
170,1990-08-28,2010-11-22,29.12
171,1990-08-29,2010-11-22,27.38
172,1990-08-30,2010-11-22,29.89
173,1990-08-31,2010-11-22,29.9
174,1990-09-03,2014-12-03,
175,1990-09-04,2010-11-22,29.58
176,1990-09-05,2010-11-22,28.52
177,1990-09-06,2010-11-22,30.19
178,1990-09-07,2010-11-22,28.73
179,1990-09-10,2010-11-22,29.34
180,1990-09-11,2010-11-22,28.38
181,1990-09-12,2010-11-22,28.12
182,1990-09-13,2010-11-22,29.33
183,1990-09-14,2010-11-22,30.56
184,1990-09-17,2010-11-22,29.55
185,1990-09-18,2010-11-22,28.82
186,1990-09-19,2010-11-22,27.88
187,1990-09-20,2010-11-22,28.66
188,1990-09-21,2010-11-22,30.04
189,1990-09-24,2010-11-22,30.56
190,1990-09-25,2010-11-22,28.81
191,1990-09-26,2010-11-22,28.19
192,1990-09-27,2010-11-22,28.67
193,1990-09-28,2010-11-22,29.11
194,1990-10-01,2010-11-22,28.06
195,1990-10-02,2010-11-22,27.28
196,1990-10-03,2010-11-22,27.9
197,1990-10-04,2010-11-22,27.51
198,1990-10-05,2010-11-22,27.85
199,1990-10-08,2010-11-22,28.04
200,1990-10-09,2010-11-22,30.71
201,1990-10-10,2010-11-22,31.19
202,1990-10-11,2010-11-22,33.98
203,1990-10-12,2010-11-22,31.94
204,1990-10-15,2010-11-22,31.64
205,1990-10-16,2010-11-22,31.45
206,1990-10-17,2010-11-22,31.37
207,1990-10-18,2010-11-22,29.6
208,1990-10-19,2010-11-22,27.86
209,1990-10-22,2010-11-22,27.27
210,1990-10-23,2010-11-22,27.57
211,1990-10-24,2010-11-22,28.28
212,1990-10-25,2010-11-22,29.04
213,1990-10-26,2010-11-22,30.75
214,1990-10-29,2010-11-22,31.54
215,1990-10-30,2010-11-22,30.52
216,1990-10-31,2010-11-22,30.04
217,1990-11-01,2010-11-22,30.25
218,1990-11-02,2010-11-22,30.03
219,1990-11-05,2010-11-22,29.85
220,1990-11-06,2010-11-22,29.11
221,1990-11-07,2010-11-22,30.87
222,1990-11-08,2010-11-22,30.79
223,1990-11-09,2010-11-22,26.96
224,1990-11-12,2010-11-22,25.6
225,1990-11-13,2010-11-22,24.58
226,1990-11-14,2010-11-22,22.89
227,1990-11-15,2010-11-22,22.57
228,1990-11-16,2010-11-22,21.34
229,1990-11-19,2010-11-22,20.95
230,1990-11-20,2010-11-22,20.09
231,1990-11-21,2010-11-22,21.09
232,1990-11-22,2014-12-03,
233,1990-11-23,2010-11-22,20.98
234,1990-11-26,2010-11-22,22.76
235,1990-11-27,2010-11-22,22.86
236,1990-11-28,2010-11-22,22.96
237,1990-11-29,2010-11-22,23.91
238,1990-11-30,2010-11-22,22.16
239,1990-12-03,2010-11-22,22.29
240,1990-12-04,2010-11-22,22.03
241,1990-12-05,2010-11-22,20.94
242,1990-12-06,2010-11-22,22.62
243,1990-12-07,2010-11-22,22.59
244,1990-12-10,2010-11-22,23.58
245,1990-12-11,2010-11-22,23.75
246,1990-12-12,2010-11-22,21.28
247,1990-12-13,2010-11-22,23.05
248,1990-12-14,2010-11-22,23.85
249,1990-12-17,2010-11-22,24.85
250,1990-12-18,2010-11-22,23.11
251,1990-12-19,2010-11-22,23.08
252,1990-12-20,2010-11-22,23.13
253,1990-12-21,2010-11-22,22.66
254,1990-12-24,2010-11-22,24.03
255,1990-12-25,2014-12-03,
256,1990-12-26,2010-11-22,24.18
257,1990-12-27,2010-11-22,24.81
258,1990-12-28,2010-11-22,25.05
259,1990-12-31,2010-11-22,26.38
260,1991-01-01,2014-12-03,
261,1991-01-02,2010-11-22,26.62
262,1991-01-03,2010-11-22,27.93
263,1991-01-04,2010-11-22,27.19
264,1991-01-07,2010-11-22,28.95
265,1991-01-08,2010-11-22,30.38
266,1991-01-09,2010-11-22,33.3
267,1991-01-10,2010-11-22,31.33
268,1991-01-11,2010-11-22,32.63
269,1991-01-14,2010-11-22,36.2
270,1991-01-15,2010-11-22,36.16
271,1991-01-16,2010-11-22,33.2
272,1991-01-17,2010-11-22,27.45
273,1991-01-18,2010-11-22,25.39
274,1991-01-21,2010-11-22,24.33
275,1991-01-22,2010-11-22,24.9
276,1991-01-23,2010-11-22,23.92
277,1991-01-24,2010-11-22,22.86
278,1991-01-25,2010-11-22,22.2
279,1991-01-28,2010-11-22,23.05
280,1991-01-29,2010-11-22,23.17
281,1991-01-30,2010-11-22,21.37
282,1991-01-31,2010-11-22,20.91
283,1991-02-01,2010-11-22,21.04
284,1991-02-04,2010-11-22,21.86
285,1991-02-05,2010-11-22,21.46
286,1991-02-06,2010-11-22,22.68
287,1991-02-07,2010-11-22,23.6
288,1991-02-08,2010-11-22,23.38
289,1991-02-11,2010-11-22,22.56
290,1991-02-12,2010-11-22,22.26
291,1991-02-13,2010-11-22,20.86
292,1991-02-14,2010-11-22,21.48
293,1991-02-15,2010-11-22,19.57
294,1991-02-18,2014-12-03,
295,1991-02-19,2010-11-22,19.84
296,1991-02-20,2010-11-22,22.26
297,1991-02-21,2010-11-22,20.78
298,1991-02-22,2010-11-22,21.01
299,1991-02-25,2010-11-22,22.86
300,1991-02-26,2010-11-22,20.38
301,1991-02-27,2010-11-22,21.26
302,1991-02-28,2010-11-22,21.23
303,1991-03-01,2014-12-03,
304,1991-03-04,2010-11-22,20.86
305,1991-03-05,2010-11-22,20.45
306,1991-03-06,2010-11-22,20.55
307,1991-03-07,2010-11-22,21.05
308,1991-03-08,2010-11-22,20.81
309,1991-03-11,2010-11-22,20.88
310,1991-03-12,2010-11-22,18.82
311,1991-03-13,2010-11-22,16.09
312,1991-03-14,2010-11-22,14.94
313,1991-03-15,2010-11-22,14.9
314,1991-03-18,2010-11-22,15.79
315,1991-03-19,2010-11-22,16.11
316,1991-03-20,2010-11-22,16.04
317,1991-03-21,2010-11-22,16.86
318,1991-03-22,2010-11-22,16.49
319,1991-03-25,2010-11-22,16.76
320,1991-03-26,2010-11-22,16.31
321,1991-03-27,2010-11-22,16.55
322,1991-03-28,2010-11-22,16.88
323,1991-03-29,2014-12-03,
324,1991-04-01,2010-11-22,17.42
325,1991-04-02,2010-11-22,17.4
326,1991-04-03,2010-11-22,17.61
327,1991-04-04,2010-11-22,18.01
328,1991-04-05,2010-11-22,17.63
329,1991-04-08,2010-11-22,17.41
330,1991-04-09,2010-11-22,20.12
331,1991-04-10,2010-11-22,19.73
332,1991-04-11,2010-11-22,17.24
333,1991-04-12,2010-11-22,18.45
334,1991-04-15,2010-11-22,16.5
335,1991-04-16,2010-11-22,15.82
336,1991-04-17,2010-11-22,15.47
337,1991-04-18,2010-11-22,16.26
338,1991-04-19,2010-11-22,15.68
339,1991-04-22,2010-11-22,16.78
340,1991-04-23,2010-11-22,17.02
341,1991-04-24,2010-11-22,16.72
342,1991-04-25,2010-11-22,17.15
343,1991-04-26,2010-11-22,17.27
344,1991-04-29,2010-11-22,18.27
345,1991-04-30,2010-11-22,18.24
346,1991-05-01,2010-11-22,17.77
347,1991-05-02,2010-11-22,17.52
348,1991-05-03,2010-11-22,17.24
349,1991-05-06,2010-11-22,17.92
350,1991-05-07,2010-11-22,17.46
351,1991-05-08,2010-11-22,17.78
352,1991-05-09,2010-11-22,17.17
353,1991-05-10,2010-11-22,17.54
354,1991-05-13,2010-11-22,17.66
355,1991-05-14,2010-11-22,18.0
356,1991-05-15,2010-11-22,18.38
357,1991-05-16,2010-11-22,17.24
358,1991-05-17,2010-11-22,16.64
359,1991-05-20,2010-11-22,17.1
360,1991-05-21,2010-11-22,16.07
361,1991-05-22,2010-11-22,16.16
362,1991-05-23,2010-11-22,16.11
363,1991-05-24,2010-11-22,15.23
364,1991-05-27,2014-12-03,
365,1991-05-28,2010-11-22,15.67
366,1991-05-29,2010-11-22,15.9
367,1991-05-30,2010-11-22,16.02
368,1991-05-31,2010-11-22,15.93
369,1991-06-03,2010-11-22,16.87
370,1991-06-04,2010-11-22,16.17
371,1991-06-05,2010-11-22,16.4
372,1991-06-06,2010-11-22,16.93
373,1991-06-07,2010-11-22,16.98
374,1991-06-10,2010-11-22,17.47
375,1991-06-11,2010-11-22,17.32
376,1991-06-12,2010-11-22,17.72
377,1991-06-13,2010-11-22,16.99
378,1991-06-14,2010-11-22,15.98
379,1991-06-17,2010-11-22,15.5
380,1991-06-18,2010-11-22,16.14
381,1991-06-19,2010-11-22,17.44
382,1991-06-20,2010-11-22,16.75
383,1991-06-21,2010-11-22,16.51
384,1991-06-24,2010-11-22,18.28
385,1991-06-25,2010-11-22,17.85
386,1991-06-26,2010-11-22,17.98
387,1991-06-27,2010-11-22,17.87
388,1991-06-28,2010-11-22,19.55
389,1991-07-01,2010-11-22,18.64
390,1991-07-02,2010-11-22,17.63
391,1991-07-03,2010-11-22,19.47
392,1991-07-04,2014-12-03,
393,1991-07-05,2010-11-22,18.35
394,1991-07-08,2010-11-22,20.29
395,1991-07-09,2010-11-22,19.76
396,1991-07-10,2010-11-22,19.19
397,1991-07-11,2010-11-22,17.39
398,1991-07-12,2010-11-22,18.29
399,1991-07-15,2010-11-22,17.78
400,1991-07-16,2010-11-22,17.49
401,1991-07-17,2010-11-22,17.52
402,1991-07-18,2010-11-22,15.77
403,1991-07-19,2010-11-22,15.5
404,1991-07-22,2010-11-22,16.9
405,1991-07-23,2010-11-22,16.58
406,1991-07-24,2010-11-22,16.41
407,1991-07-25,2010-11-22,15.74
408,1991-07-26,2010-11-22,15.45
409,1991-07-29,2010-11-22,15.67
410,1991-07-30,2010-11-22,15.47
411,1991-07-31,2010-11-22,15.18
412,1991-08-01,2010-11-22,15.47
413,1991-08-02,2010-11-22,15.26
414,1991-08-05,2010-11-22,15.92
415,1991-08-06,2010-11-22,15.54
416,1991-08-07,2010-11-22,15.56
417,1991-08-08,2010-11-22,15.98
418,1991-08-09,2010-11-22,15.45
419,1991-08-12,2010-11-22,15.26
420,1991-08-13,2010-11-22,14.73
421,1991-08-14,2010-11-22,15.09
422,1991-08-15,2010-11-22,15.19
423,1991-08-16,2010-11-22,16.01
424,1991-08-19,2010-11-22,21.19
425,1991-08-20,2010-11-22,18.86
426,1991-08-21,2010-11-22,15.62
427,1991-08-22,2010-11-22,14.59
428,1991-08-23,2010-11-22,14.41
429,1991-08-26,2010-11-22,14.81
430,1991-08-27,2010-11-22,15.46
431,1991-08-28,2010-11-22,15.31
432,1991-08-29,2010-11-22,14.82
433,1991-08-30,2010-11-22,14.46
434,1991-09-02,2014-12-03,
435,1991-09-03,2010-11-22,16.57
436,1991-09-04,2010-11-22,17.18
437,1991-09-05,2010-11-22,17.31
438,1991-09-06,2010-11-22,16.76
439,1991-09-09,2010-11-22,17.73
440,1991-09-10,2010-11-22,18.22
441,1991-09-11,2010-11-22,17.96
442,1991-09-12,2010-11-22,16.21
443,1991-09-13,2010-11-22,17.88
444,1991-09-16,2010-11-22,17.82
445,1991-09-17,2010-11-22,17.68
446,1991-09-18,2010-11-22,17.56
447,1991-09-19,2010-11-22,17.56
448,1991-09-20,2010-11-22,17.08
449,1991-09-23,2010-11-22,16.38
450,1991-09-24,2010-11-22,16.04
451,1991-09-25,2010-11-22,15.68
452,1991-09-26,2010-11-22,15.35
453,1991-09-27,2010-11-22,16.31
454,1991-09-30,2010-11-22,15.85
455,1991-10-01,2010-11-22,14.81
456,1991-10-02,2010-11-22,15.81
457,1991-10-03,2010-11-22,17.04
458,1991-10-04,2010-11-22,15.63
459,1991-10-07,2010-11-22,18.58
460,1991-10-08,2010-11-22,17.81
461,1991-10-09,2010-11-22,18.54
462,1991-10-10,2010-11-22,17.8
463,1991-10-11,2010-11-22,17.6
464,1991-10-14,2010-11-22,16.71
465,1991-10-15,2010-11-22,16.22
466,1991-10-16,2010-11-22,14.85
467,1991-10-17,2010-11-22,16.32
468,1991-10-18,2010-11-22,15.87
469,1991-10-21,2010-11-22,16.66
470,1991-10-22,2010-11-22,16.55
471,1991-10-23,2010-11-22,16.26
472,1991-10-24,2010-11-22,15.62
473,1991-10-25,2010-11-22,15.75
474,1991-10-28,2010-11-22,15.45
475,1991-10-29,2010-11-22,15.55
476,1991-10-30,2010-11-22,15.46
477,1991-10-31,2010-11-22,15.48
478,1991-11-01,2010-11-22,15.6
479,1991-11-04,2010-11-22,16.35
480,1991-11-05,2010-11-22,16.48
481,1991-11-06,2010-11-22,16.47
482,1991-11-07,2010-11-22,15.97
483,1991-11-08,2010-11-22,15.43
484,1991-11-11,2010-11-22,14.89
485,1991-11-12,2010-11-22,14.04
486,1991-11-13,2010-11-22,13.95
487,1991-11-14,2010-11-22,13.96
488,1991-11-15,2010-11-22,21.18
489,1991-11-18,2010-11-22,18.28
490,1991-11-19,2010-11-22,20.34
491,1991-11-20,2010-11-22,20.4
492,1991-11-21,2010-11-22,19.11
493,1991-11-22,2010-11-22,21.2
494,1991-11-25,2010-11-22,21.92
495,1991-11-26,2010-11-22,19.8
496,1991-11-27,2010-11-22,19.84
497,1991-11-28,2014-12-03,
498,1991-11-29,2010-11-22,20.26
499,1991-12-02,2010-11-22,20.18
500,1991-12-03,2010-11-22,19.7
501,1991-12-04,2010-11-22,19.54
502,1991-12-05,2010-11-22,20.19
503,1991-12-06,2010-11-22,19.04
504,1991-12-09,2010-11-22,19.74
505,1991-12-10,2010-11-22,19.89
506,1991-12-11,2010-11-22,20.57
507,1991-12-12,2010-11-22,19.08
508,1991-12-13,2010-11-22,17.88
509,1991-12-16,2010-11-22,17.62
510,1991-12-17,2010-11-22,18.12
511,1991-12-18,2010-11-22,17.78
512,1991-12-19,2010-11-22,17.96
513,1991-12-20,2010-11-22,17.65
514,1991-12-23,2010-11-22,16.61
515,1991-12-24,2010-11-22,15.67
516,1991-12-25,2014-12-03,
517,1991-12-26,2010-11-22,15.44
518,1991-12-27,2010-11-22,15.7
519,1991-12-30,2010-11-22,17.63
520,1991-12-31,2010-11-22,19.31
521,1992-01-01,2014-12-03,
522,1992-01-02,2010-11-22,18.95
523,1992-01-03,2010-11-22,18.75
524,1992-01-06,2010-11-22,18.96
525,1992-01-07,2010-11-22,19.23
526,1992-01-08,2010-11-22,18.72
527,1992-01-09,2010-11-22,18.96
528,1992-01-10,2010-11-22,18.45
529,1992-01-13,2010-11-22,18.01
530,1992-01-14,2010-11-22,17.01
531,1992-01-15,2010-11-22,17.39
532,1992-01-16,2010-11-22,17.64
533,1992-01-17,2010-11-22,16.32
534,1992-01-20,2010-11-22,16.42
535,1992-01-21,2010-11-22,17.92
536,1992-01-22,2010-11-22,16.75
537,1992-01-23,2010-11-22,16.46
538,1992-01-24,2010-11-22,16.24
539,1992-01-27,2010-11-22,16.67
540,1992-01-28,2010-11-22,17.67
541,1992-01-29,2010-11-22,17.62
542,1992-01-30,2010-11-22,17.49
543,1992-01-31,2010-11-22,17.4
544,1992-02-03,2010-11-22,18.2
545,1992-02-04,2010-11-22,17.96
546,1992-02-05,2010-11-22,18.22
547,1992-02-06,2010-11-22,18.79
548,1992-02-07,2010-11-22,18.51
549,1992-02-10,2010-11-22,18.56
550,1992-02-11,2010-11-22,17.7
551,1992-02-12,2010-11-22,17.37
552,1992-02-13,2010-11-22,17.45
553,1992-02-14,2010-11-22,17.03
554,1992-02-17,2014-12-03,
555,1992-02-18,2010-11-22,18.22
556,1992-02-19,2010-11-22,17.16
557,1992-02-20,2010-11-22,16.72
558,1992-02-21,2010-11-22,16.87
559,1992-02-24,2010-11-22,17.13
560,1992-02-25,2010-11-22,16.35
561,1992-02-26,2010-11-22,16.64
562,1992-02-27,2010-11-22,16.51
563,1992-02-28,2010-11-22,16.68
564,1992-03-02,2010-11-22,16.88
565,1992-03-03,2010-11-22,17.26
566,1992-03-04,2010-11-22,17.89
567,1992-03-05,2010-11-22,18.47
568,1992-03-06,2010-11-22,19.75
569,1992-03-09,2010-11-22,19.68
570,1992-03-10,2010-11-22,18.68
571,1992-03-11,2010-11-22,19.79
572,1992-03-12,2010-11-22,19.72
573,1992-03-13,2010-11-22,18.35
574,1992-03-16,2010-11-22,18.46
575,1992-03-17,2010-11-22,16.79
576,1992-03-18,2010-11-22,16.69
577,1992-03-19,2010-11-22,16.52
578,1992-03-20,2010-11-22,16.82
579,1992-03-23,2010-11-22,16.73
580,1992-03-24,2010-11-22,16.32
581,1992-03-25,2010-11-22,16.19
582,1992-03-26,2010-11-22,16.29
583,1992-03-27,2010-11-22,16.02
584,1992-03-30,2010-11-22,15.97
585,1992-03-31,2010-11-22,16.18
586,1992-04-01,2010-11-22,16.48
587,1992-04-02,2010-11-22,17.06
588,1992-04-03,2010-11-22,16.72
589,1992-04-06,2010-11-22,16.72
590,1992-04-07,2010-11-22,18.81
591,1992-04-08,2010-11-22,20.15
592,1992-04-09,2010-11-22,17.89
593,1992-04-10,2010-11-22,16.85
594,1992-04-13,2010-11-22,16.99
595,1992-04-14,2010-11-22,15.98
596,1992-04-15,2010-11-22,15.15
597,1992-04-16,2010-11-22,14.85
598,1992-04-17,2014-12-03,
599,1992-04-20,2010-11-22,15.93
600,1992-04-21,2010-11-22,16.53
601,1992-04-22,2010-11-22,15.96
602,1992-04-23,2010-11-22,15.83
603,1992-04-24,2010-11-22,15.71
604,1992-04-27,2010-11-22,16.49
605,1992-04-28,2010-11-22,16.24
606,1992-04-29,2010-11-22,15.95
607,1992-04-30,2010-11-22,15.53
608,1992-05-01,2010-11-22,16.61
609,1992-05-04,2010-11-22,16.92
610,1992-05-05,2010-11-22,16.66
611,1992-05-06,2010-11-22,16.81
612,1992-05-07,2010-11-22,16.54
613,1992-05-08,2010-11-22,15.65
614,1992-05-11,2010-11-22,15.17
615,1992-05-12,2010-11-22,15.68
616,1992-05-13,2010-11-22,15.19
617,1992-05-14,2010-11-22,15.49
618,1992-05-15,2010-11-22,14.82
619,1992-05-18,2010-11-22,14.62
620,1992-05-19,2010-11-22,13.57
621,1992-05-20,2010-11-22,13.62
622,1992-05-21,2010-11-22,13.92
623,1992-05-22,2010-11-22,13.73
624,1992-05-25,2014-12-03,
625,1992-05-26,2010-11-22,14.92
626,1992-05-27,2010-11-22,13.99
627,1992-05-28,2010-11-22,13.77
628,1992-05-29,2010-11-22,13.86
629,1992-06-01,2010-11-22,14.43
630,1992-06-02,2010-11-22,14.57
631,1992-06-03,2010-11-22,14.35
632,1992-06-04,2010-11-22,13.66
633,1992-06-05,2010-11-22,14.65
634,1992-06-08,2010-11-22,15.19
635,1992-06-09,2010-11-22,15.97
636,1992-06-10,2010-11-22,16.62
637,1992-06-11,2010-11-22,16.29
638,1992-06-12,2010-11-22,14.95
639,1992-06-15,2010-11-22,14.76
640,1992-06-16,2010-11-22,15.22
641,1992-06-17,2010-11-22,18.08
642,1992-06-18,2010-11-22,18.2
643,1992-06-19,2010-11-22,16.31
644,1992-06-22,2010-11-22,16.66
645,1992-06-23,2010-11-22,14.53
646,1992-06-24,2010-11-22,14.4
647,1992-06-25,2010-11-22,14.4
648,1992-06-26,2010-11-22,14.67
649,1992-06-29,2010-11-22,13.21
650,1992-06-30,2010-11-22,13.35
651,1992-07-01,2010-11-22,13.34
652,1992-07-02,2010-11-22,13.88
653,1992-07-03,2014-12-03,
654,1992-07-06,2010-11-22,14.87
655,1992-07-07,2010-11-22,15.83
656,1992-07-08,2010-11-22,15.53
657,1992-07-09,2010-11-22,14.6
658,1992-07-10,2010-11-22,13.7
659,1992-07-13,2010-11-22,14.01
660,1992-07-14,2010-11-22,13.5
661,1992-07-15,2010-11-22,12.52
662,1992-07-16,2010-11-22,12.27
663,1992-07-17,2010-11-22,12.6
664,1992-07-20,2010-11-22,12.66
665,1992-07-21,2010-11-22,12.6
666,1992-07-22,2010-11-22,13.57
667,1992-07-23,2010-11-22,13.33
668,1992-07-24,2010-11-22,13.37
669,1992-07-27,2010-11-22,13.9
670,1992-07-28,2010-11-22,13.05
671,1992-07-29,2010-11-22,13.44
672,1992-07-30,2010-11-22,13.5
673,1992-07-31,2010-11-22,13.17
674,1992-08-03,2010-11-22,13.83
675,1992-08-04,2010-11-22,13.58
676,1992-08-05,2010-11-22,13.82
677,1992-08-06,2010-11-22,14.23
678,1992-08-07,2010-11-22,13.94
679,1992-08-10,2010-11-22,14.51
680,1992-08-11,2010-11-22,15.09
681,1992-08-12,2010-11-22,14.88
682,1992-08-13,2010-11-22,15.34
683,1992-08-14,2010-11-22,14.66
684,1992-08-17,2010-11-22,14.61
685,1992-08-18,2010-11-22,13.84
686,1992-08-19,2010-11-22,14.35
687,1992-08-20,2010-11-22,14.48
688,1992-08-21,2010-11-22,15.01
689,1992-08-24,2010-11-22,16.19
690,1992-08-25,2010-11-22,15.62
691,1992-08-26,2010-11-22,14.5
692,1992-08-27,2010-11-22,13.66
693,1992-08-28,2010-11-22,13.14
694,1992-08-31,2010-11-22,13.58
695,1992-09-01,2010-11-22,13.4
696,1992-09-02,2010-11-22,12.73
697,1992-09-03,2010-11-22,12.88
698,1992-09-04,2010-11-22,12.98
699,1992-09-07,2014-12-03,
700,1992-09-08,2010-11-22,13.65
701,1992-09-09,2010-11-22,13.36
