,obs_start_dt,release_dt,value
742,2009-11-01,2009-12-04,58.5
743,2009-12-01,2010-01-08,58.2
744,2010-01-01,2010-02-05,58.4
745,2010-02-01,2010-03-05,58.5
746,2010-03-01,2010-04-02,58.6
747,2010-04-01,2010-05-07,58.8
748,2010-05-01,2010-06-04,58.7
749,2010-06-01,2010-07-02,58.5
750,2010-07-01,2010-08-06,58.4
751,2010-08-01,2010-09-03,58.5
752,2010-09-01,2010-10-08,58.5
753,2010-10-01,2010-11-05,58.3
754,2010-11-01,2010-12-03,58.2
755,2010-12-01,2011-01-07,58.3
756,2011-01-01,2011-02-04,58.4
757,2011-02-01,2011-03-04,58.4
758,2011-03-01,2011-04-01,58.5
759,2011-04-01,2011-05-06,58.4
760,2011-05-01,2011-06-03,58.4
761,2011-06-01,2011-07-08,58.2
762,2011-07-01,2011-08-05,58.1
763,2011-08-01,2011-09-02,58.2
764,2011-09-01,2011-10-07,58.3
765,2011-10-01,2011-11-04,58.4
766,2011-11-01,2011-12-02,58.5
767,2011-12-01,2012-01-06,58.5
768,2012-01-01,2012-02-03,58.5
769,2012-02-01,2012-03-09,58.6
770,2012-03-01,2012-04-06,58.5
771,2012-04-01,2012-05-04,58.4
772,2012-05-01,2012-06-01,58.6
773,2012-06-01,2012-07-06,58.6
774,2012-07-01,2012-08-03,58.4
775,2012-08-01,2012-09-07,58.3
776,2012-09-01,2012-10-05,58.7
777,2012-10-01,2012-11-02,58.8
778,2012-11-01,2012-12-07,58.7
779,2012-12-01,2013-01-04,58.6
780,2013-01-01,2013-02-01,58.6
781,2013-02-01,2013-03-08,58.6
782,2013-03-01,2013-04-05,58.5
783,2013-04-01,2013-05-03,58.6
784,2013-05-01,2013-06-07,58.6
785,2013-06-01,2013-07-05,58.7
786,2013-07-01,2013-08-02,58.7
787,2013-08-01,2013-09-06,58.6
788,2013-09-01,2013-10-22,58.6
789,2013-10-01,2013-11-08,58.3
790,2013-11-01,2013-12-06,58.6
791,2013-12-01,2014-01-10,58.6
792,2014-01-01,2014-02-07,58.8
793,2014-02-01,2014-03-07,58.8
794,2014-03-01,2014-04-04,58.9
795,2014-04-01,2014-05-02,58.9
796,2014-05-01,2014-06-06,58.9
797,2014-06-01,2014-07-03,59.0
798,2014-07-01,2014-08-01,59.0
799,2014-08-01,2014-09-05,59.0
800,2014-09-01,2014-10-03,59.0
801,2014-10-01,2014-11-07,59.2
802,2014-11-01,2014-12-05,59.2
803,2014-12-01,2015-01-09,59.2
804,2015-01-01,2015-02-06,59.3
805,2015-02-01,2015-03-06,59.3
806,2015-03-01,2015-04-03,59.3
807,2015-04-01,2015-05-08,59.3
808,2015-05-01,2015-06-05,59.4
809,2015-06-01,2015-07-02,59.3
810,2015-07-01,2015-08-07,59.3
811,2015-08-01,2015-09-04,59.4
812,2015-09-01,2015-10-02,59.2
813,2015-10-01,2015-11-06,59.3
814,2015-11-01,2015-12-04,59.3
815,2015-12-01,2016-01-08,59.5
816,2016-01-01,2016-02-05,59.6
817,2016-02-01,2016-03-04,59.8
818,2016-03-01,2016-04-01,59.9
819,2016-04-01,2016-05-06,59.7
820,2016-05-01,2016-06-03,59.7
821,2016-06-01,2016-07-08,59.6
822,2016-07-01,2016-08-05,59.7
823,2016-08-01,2016-09-02,59.7
824,2016-09-01,2016-10-07,59.8
825,2016-10-01,2016-11-04,59.7
826,2016-11-01,2016-12-02,59.7
827,2016-12-01,2017-01-06,59.7
828,2017-01-01,2017-02-03,59.9
829,2017-02-01,2017-03-10,60.0
830,2017-03-01,2017-04-07,60.1
831,2017-04-01,2017-05-05,60.2
832,2017-05-01,2017-06-02,60.0
833,2017-06-01,2017-07-07,60.1
834,2017-07-01,2017-08-04,60.2
835,2017-08-01,2017-09-01,60.1
836,2017-09-01,2017-10-06,60.4
837,2017-10-01,2017-11-03,60.2
838,2017-11-01,2017-12-08,60.1
839,2017-12-01,2018-01-05,60.1
840,2018-01-01,2018-02-02,60.1
841,2018-02-01,2018-03-09,60.4
